sku,name,desc,price,in_stock,type,short,long,category
GTE0040,G-Tech G-Speed ​​Studio 24TB Disk RAID Thunderbolt 2,Disk RAID Technology G-4 bay thunderbolt2 transfer rate up 700åÊMB / s.,3279.38,0,11935397,GTE,G-Technology,network devices
GTE0012-A,(Open) G-Tech G-DRIVE USB 3.0 Hard Disk 2TB,external hard drive G-Technology for Mac or PC USB 3.0 2TB.,235.0,0,1298,GTE,G-Technology,others
GTE0043,G-Technology G-Drive ev ATC Thunderbolt Hard Drive 1TB,ultraresistant 1TB external hard drive with Thunderbolt connection for Mac and PC.,215.99,0,11935397,GTE,G-Technology,network devices
GTE0044,G-Technology G-Drive ev ATC USB 3.0 Hard Drive 1TB,External Hard Drive 1TB USB 3.0 ultraresistant for Mac and PC.,142.99,1,11935397,GTE,G-Technology,network devices
GTE0045,G-Technology G-Drive ev RaW Hard Drive USB 3.0 500GB,External Hard Drive USB 3.0 500GB with cover bumpers for Mac and PC.,117.46,0,11935397,GTE,G-Technology,network devices
GTE0046,G-Technology G-Drive ev RaW Hard Drive 1TB USB 3.0,External Hard Drive USB 3.0 1TB bumper cover for Mac and PC,111.99,1,11935397,GTE,G-Technology,network devices
GTE0047,G-Technology G-Drive 3TB Hard Drive USB 3.0 3TB,3TB external hard drive with USB 3.0 connection for Mac and PC.,203.49,0,11935397,GTE,G-Technology,network devices
GTE0048,G-Technology G-Drive 4TB USB 3.0 Hard Drive,4TB external hard drive with USB 3.0 connection for Mac and PC,194.99,1,11935397,GTE,G-Technology,network devices
GTE0049,G-Technology G-Drive USB 3.0 Hard Drive 6TB,6TB external hard drive with USB 3.0 connection for Mac and PC.,215.99,1,12995397,GTE,G-Technology,storage
GTE0041,G-TECH G-DRIVE 2TB G6 7200 Rpm FW800 / USB3.0 / eSATA,External Disk USB 3.0 2TB eSATA and FireWire 800 for Mac and PC.,270.0,0,11935397,GTE,G-Technology,network devices
GTE0008-A,(Open) G-Tech G-DRIVE mobile hard disk Thunderbolt and USB 3.0 1TB,G-Technology Portable Hard Disk Thunderbolt and USB 3.0 for Mac and PC.,235.0,0,1298,GTE,G-Technology,others
GTE0042,G-TECH G-DRIVE 4TB G6 7200 Rpm FW800 / USB3.0 / eSATA,External Disk 4TB eSATA USB 3.0 and FireWire 800 for Mac and PC.,316.58,0,11935397,GTE,G-Technology,network devices
GTE0053,G-Technology G-RAID 4TB USB 3.0 RAID Extraóble,extraóble disk RAID FireWire 800 and USB 3.0 for Mac and PC.,408.99,0,12995397,GTE,G-Technology,storage
GTE0054,G-Technology G-RAID 8TB USB 3.0 RAID Extraóble,extraóble disk RAID FireWire 800 and USB 3.0 for Mac and PC.,587.55,0,11935397,GTE,G-Technology,network devices
GTE0055,G-Technology G-RAID USB 3.0 RAID 12TB Extraóble,extraóble disk RAID FireWire 800 and USB 3.0 for Mac and PC.,822.59,0,11935397,GTE,G-Technology,network devices
GTE0017-A,Open - G-Tech G-DRIVE Hard Disk Thunderbolt and USB 3.0 3TB,G-Technology Hard Disk Thunderbolt and USB 3.0 for Mac and PC.,339.2,0,1298,GTE,G-Technology,others
GTE0036-A,(Open) G-TECH G-DRIVE 4TB G6 7200 Rpm FW800 / USB3.0 / eSATA,External Disk 4TB eSATA USB 3.0 and FireWire 800 for Mac and PC.,411.0,0,1298,GTE,G-Technology,others
GTE0057,G-Technology G-DRIVE ev RaW SSD Hard Drive 1TB USB 3.0,SSD Hard Drive 1TB USB3.0 with extraóble bumper for Mac and PC,402.99,0,11935397,GTE,G-Technology,network devices
GTE0058,G-Technology G-DRIVE 500GB ev RaW USB 3.0 Hard Drive,SSD Hard Drive 500GB USB3.0 connection with extraóble bumper for Mac and PC,215.99,0,11935397,GTE,G-Technology,network devices
GTE0062,G-Technology G-DRIVE Mobile Hard Drive 1TB USB-C Plata,external hard disk 1TB aluminum housing USB connection-C for Mac and PC,106.99,0,11935397,GTE,G-Technology,network devices
GTE0137,G-Technology G-DRIVE Mobile Hard Drive 1TB USB-C Gold,external hard disk 1TB aluminum housing USB connection-C for Mac and PC,106.99,1,11935397,GTE,G-Technology,network devices
GTE0138,G-Technology G-DRIVE Mobile Hard Drive 1TB USB-C Gray Space,external hard disk 1TB aluminum housing USB connection-C for Mac and PC,106.99,1,11935397,GTE,G-Technology,network devices
GTE0139,G-Technology G-DRIVE 1TB Mobile Hard Drive USB-C Rose Gold,external hard disk 1TB aluminum housing USB connection-C for Mac and PC,106.99,1,11935397,GTE,G-Technology,network devices
GTE0063,G-Technology G-DRIVE 10TB Hard Drive 7200rpm USB 3.0 Thunderbolt,10TB hard drive connection Thunderbolt and USB 3.0 for Mac and PC,631.99,0,11935397,GTE,G-Technology,network devices
GTE0064,G-Technology G-DRIVE Thunderbolt Hard Drive 6TB 7200rpm USB 3.0,Hard with Thunderbolt and USB 3.0 connection for Mac and PC Disk,423.99,0,11935397,GTE,G-Technology,network devices
GTE0065,G-Technology G-DRIVE Hard Disk Thunderbolt 8TB 7200rpm USB 3.0,Hard with Thunderbolt and USB 3.0 connection for Mac and PC Disk,527.99,0,11935397,GTE,G-Technology,network devices
GTE0059,G-Technology G-DRIVE mobile USB 3.0 1TB 7200rpm Plata,1TB external hard drive with aluminum housing 7200rpm speed USB 3.0 connection for Mac and PC,104.99,0,11935397,GTE,G-Technology,network devices
GTE0140,G-Technology G-DRIVE mobile USB 3.0 1TB,1TB external hard drive with aluminum housing and 5200rpm speed USB 3.0 connection for Mac and PC,74.99,1,11935397,GTE,G-Technology,network devices
GTE0061,G-Technology 3TB G-DRIVE mobile USB 3.0 Black,3TB external hard drive with aluminum housing 5400rpm speed USB 3.0 connection for Mac and PC,132.99,0,11935397,GTE,G-Technology,network devices
GTE0060,G-Technology G-DRIVE Mobile 2TB USB 3.0 Black,2TB external hard drive with aluminum housing 5200rpm speed USB 3.0 connection for Mac and PC,96.99,0,11935397,GTE,G-Technology,network devices
GTE0082,G-Technology G-DRIVE USB 3.0 Hard Drive 10TB,10TB hard drive with USB 3.0 connection for Mac and PC,423.99,1,11935397,GTE,G-Technology,network devices
GTE0068,G-Technology G-Drive USB 3.0 Hard Drive 8TB,8TB external hard drive with USB 3.0 connection for Mac and PC,319.99,0,12995397,GTE,G-Technology,storage
GTE0069,G-Technology G-DRIVE 2TB USB 3.0 Hard Drive,8TB hard drive with USB 3.0 connection for Mac and PC,153.99,1,11935397,GTE,G-Technology,network devices
GTE0066,G-Technology G-DRIVE mobile USB 3.0 500GB FW800 Plata,500GB external hard drive with aluminum housing USB 3.0 and FireWire 800 for Mac and PC,146.95,0,11935397,GTE,G-Technology,network devices
GTE0067,G-Technology G-DRIVE mobile USB 3.0 1TB FW800 Plata,1TB external hard drive with aluminum housing USB 3.0 and FireWire 800 for Mac and PC,180.88,0,11935397,GTE,G-Technology,network devices
GTE0036,G-Technology G-RAID 8TB RAID Studio Hard Disk Thunderbolt 2,Hard Drive 8TB RAID with Thunderbolt 2 (20Gb / s) connection for Mac and PC,961.16,0,11935397,GTE,G-Technology,network devices
GTE0071,G-Technology G-DRIVE USB 3.0 ev ATC Housing,USB3 resistant housing with connection records G-DRIVE,51.99,0,11935397,GTE,G-Technology,network devices
GTE0072,G-Technology G-DRIVE ev ATC housing Thunderbolt,resistant housing with connection Thunderbolt G-DRIVE disks and SSD ev,132.71,1,11935397,GTE,G-Technology,network devices
GTE0078,G-Technology 8TB G-RAID Thunderbolt 2 USB 3.0 Extraóble Plata,8TB RAID disk with 2 bays and removable disks Thunderbolt connection 2 and USB 3.0 for Mac and PC,683.99,0,12995397,GTE,G-Technology,storage
GTE0079,G-Technology G-RAID Thunderbolt 12TB Extraible 2 USB 3.0 silver,12TB RAID disk with 2 bays and removable disks Thunderbolt connection 2 and USB 3.0 for Mac and PC,839.99,0,11935397,GTE,G-Technology,network devices
GTE0080,G-Technology G-RAID Thunderbolt 16TB Extraóble 2 USB 3.0 silver,16TB RAID disk with 2 bays and removable disks Thunderbolt connection 2 and USB 3.0 for Mac and PC,1047.99,0,11935397,GTE,G-Technology,network devices
GTE0081,G-Technology G-RAID Thunderbolt 20TB Extraible 2 USB 3.0 silver,20TB RAID disk with 2 bays and removable disks Thunderbolt connection 2 and USB 3.0 for Mac and PC,1358.99,0,11935397,GTE,G-Technology,network devices
GTE0083,G-Technology G-DRIVE 512GB SATA EV220 3 USB 3.0,SSD hard drive and high-speed performance with 512GB for Mac and PC,587.55,0,12215397,GTE,G-Technology,storage
GTE0076,G-Technology G-DOCK ev housing Thunderbolt,Thunderbolt compatible housing products G-Technology ev EV220 and evSSD,352.99,0,11935397,GTE,G-Technology,network devices
GTE0075,G-Technology G-DOCK ev Body only USB3.0,Housing with connection USB3.0 compatible with G-Technology products ev EV220 and evSSD,107.99,0,11935397,GTE,G-Technology,network devices
GTE0074,G-Technology G-DRIVE ev RED reader MINI-MAG,High performance reader optimized to work with content for Mac and PC NETWORK,204.99,0,11935397,GTE,G-Technology,network devices
GTE0077,G-Technology G-DRIVE 2TB SATA EV220 3 USB 3.0,2TB External Hard Drive with USB3.0 and SATA3 connection for Mac and PC,352.51,0,11935397,GTE,G-Technology,network devices
GTE0073,G-Technology G-DRIVE ev FireWire Adapter Series,SATA adapter to FireWire 800 for ev Series with two FireWire 800 ports and lightweight design for Mac and PC,51.01,0,12585395,GTE,G-Technology,adapters & cables
GTE0056,G-Technology G-Drive ev RaW 2TB USB 3.0 Hard Drive,External Hard Drive USB 3.0 2TB capacity includes bumper bumper for Mac and PC,142.99,1,11935397,GTE,G-Technology,network devices
GTE0084,G-Technology G-Drive Slim 500GB SSD Disk USB-C Plata,SSD slim design and USB-C connection compatible with USB 3.0 for Mac and PC,204.99,0,11935397,GTE,G-Technology,network devices
GTE0085,G-Technology G-Drive Slim USB Drive 1TB SSD-C Plata,SSD slim design and USB-C connection compatible with USB 3.0 for Mac and PC,388.99,0,11935397,GTE,G-Technology,network devices
GTE0073-A,Open - G-Technology G-RAID Thunderbolt 12TB Extraóble 2 USB 3.0 silver,12TB RAID disk with 2 bays and removable disks Thunderbolt connection 2 and USB 3.0 for Mac and PC,1017.7,0,1298,GTE,G-Technology,others
GTE0089,G-Technology G-SPEED XL Studio Hard Drive 24TB RAID Thunderbolt 2,Hardware RAID external storage with 24TB (8x3TB) capacity and Thunderbolt 2 Connection for Mac and PC,3525.58,0,11935397,GTE,G-Technology,network devices
GTE0090,G-Technology G-SPEED XL Studio Hard Drive 32TB RAID Thunderbolt 2,Hardware RAID external storage with 32TB (8x4TB) capacity and Thunderbolt 2 Connection for Mac and PC,4700.8,0,11935397,GTE,G-Technology,network devices
GTE0091,G-Technology G-SPEED XL Studio Hard Drive 48TB RAID Thunderbolt 2,Hardware RAID external storage with 48TB (8x6TB) capacity and Thunderbolt 2 Connection for Mac and PC,5876.01,0,11935397,GTE,G-Technology,network devices
GTE0086,G-Technology G-RAID 8TB RAID USB Hard Drive Silver,External Storage 8TB (2x4TB) with USB 3.0 connection for Mac and PC,646.99,0,11935397,GTE,G-Technology,network devices
GTE0087,G-Technology G-RAID 12TB RAID USB Hard Drive Silver,External Storage 12TB (2x6TB) with USB 3.0 connection for Mac and PC,881.99,0,11935397,GTE,G-Technology,network devices
GTE0088,G-Technology G-RAID 16TB RAID USB Hard Drive Silver,External storage of 16TB (2x8TB) with USB 3.0 connection for Mac and PC,1174.99,0,11935397,GTE,G-Technology,network devices
GTE0092,G-Technology G-SPEED XL 18TB Studio Thunderbolt 2 EV Series,Hardware RAID external storage with 18TB of capacity and Thunderbolt 2 Connection for Mac and PC,3290.54,0,11935397,GTE,G-Technology,network devices
GTE0095,G-Technology G-SPEED Shuttle XL 18TB RAID Thunderbolt 2 ev series Black,External Storage 18TB (6x3TB) with 2 serial adapters and ev bay Thunderbolt 2 Connection for Mac and PC,2859.99,0,11935397,GTE,G-Technology,network devices
GTE0093,G-Technology G-SPEED XL 24TB Studio Thunderbolt 2 EV Series,Hardware RAID external storage with 24TB of capacity and Thunderbolt 2 Connection for Mac and PC,3525.58,0,11935397,GTE,G-Technology,network devices
GTE0094,G-Technology G-SPEED XL 36TB Studio Thunderbolt 2 EV Series,Hardware RAID external storage with 36TB of capacity and Thunderbolt 2 Connection for Mac and PC,4700.8,0,11935397,GTE,G-Technology,network devices
GTE0096,G-Technology G-SPEED Shuttle XL 24TB RAID Thunderbolt 2 ev series Black,External Storage 24TB (6x4TB) with 2 serial adapters and ev bay Thunderbolt 2 Connection for Mac and PC,2757.99,0,11935397,GTE,G-Technology,network devices
GTE0097,G-Technology G-SPEED Shuttle XL 36TB RAID Thunderbolt 2 ev series Black,External Storage 36TB (6x6TB) with 2 serial adapters and ev bay Thunderbolt 2 Connection for Mac and PC,3676.99,0,11935397,GTE,G-Technology,network devices
GTE0098,G-Technology G-SPEED Shuttle XL 48TB RAID Thunderbolt 2 ev series Black,External Storage 48TB (6x8TB) with 2 serial adapters and ev bay Thunderbolt 2 Connection for Mac and PC,4697.99,0,11935397,GTE,G-Technology,network devices
GTE0066-A,Open - G-Technology G-DRIVE Thunderbolt ev ATC housing,resistant housing with connection Thunderbolt G-DRIVE disks and SSD ev,152.72,0,1298,GTE,G-Technology,others
GTE0050-A,Open - G- Technology G-Drive ev RaW 2TB USB 3.0 Hard Drive,External Hard Drive USB 3.0 2TB capacity includes bumper bumper for Mac and PC,175.99,0,1298,GTE,G-Technology,others
GTE0007-A,Open - G-Technology G-DRIVE mini Hard Drive USB 3.0 1TB,Reconditioned External Hard Drive USB 3.0 G-Technology and FireWire 800 for Mac and PC.,183.77,0,11935397,GTE,G-Technology,network devices
GTE0099,G-Technology G-DRIVE HDD 7200rpm 4TB Thunderbolt 3 and USB-C,Hard disk with 2 USB 3 and Thunderbolt connections-C for Mac and PC,423.99,0,11935397,GTE,G-Technology,network devices
GTE0103,G-Technology G-RAID 8TB RAID Hard Drive USB 3 and Thunderbolt-C,8TB RAID disk with 2 bays and removable disks USB connection Thunderbolt-C 3 and 3.1 for Mac and PC,683.99,1,11935397,GTE,G-Technology,network devices
GTE0108,G-Technology G-DRIVE External Hard Drive 4TB USB-C 5400Rpm,Hard Drive 4TB USB-C connection (cable included) for Mac and PC.,215.99,1,11935397,GTE,G-Technology,network devices
GTE0109,G-Technology 8TB G-DRIVE External Hard Drive USB-C 5400Rpm,Hard Drive 8TB USB-C connection (cable included) for Mac and PC,371.99,1,11935397,GTE,G-Technology,network devices
GTE0110,G-Technology G-DRIVE External Hard Drive 10TB USB-C 5400Rpm,10TB Hard Drive USB-C connection (cable included) for Mac and PC,475.99,0,11935397,GTE,G-Technology,network devices
GTE0100,G-Technology G-DRIVE HDD 6TB 7200rpm Thunderbolt 3 and USB-C,6TB hard drive with 2 USB 3 and Thunderbolt connections-C for Mac and PC.,475.99,1,11935397,GTE,G-Technology,network devices
GTE0101,G-Technology G-DRIVE HDD 7200rpm 8TB Thunderbolt 3 and USB-C,Hard Disk Thunderbolt 8TB with 2 connections 3 and USB-C for Mac and PC,579.99,1,11935397,GTE,G-Technology,network devices
GTE0102,G-Technology G-DRIVE HDD 10TB 7200rpm Thunderbolt 3 and USB-C,10TB Hard disk with 2 USB 3 and Thunderbolt connections-C for Mac and PC,683.99,1,11935397,GTE,G-Technology,network devices
GTE0104,G-Technology G-RAID Thunderbolt Hard Drive 12TB RAID 3 and USB-C,12TB RAID disk with 2 bays and removable disks USB connection Thunderbolt-C 3 and 3.1 for Mac and PC,839.99,0,11935397,GTE,G-Technology,network devices
GTE0105,G-Technology G-RAID Thunderbolt Hard Drive 16TB RAID 3 and USB-C,16TB RAID disk with 2 bays and removable disks USB connection Thunderbolt-C 3 and 3.1 for Mac and PC,1047.99,1,11935397,GTE,G-Technology,network devices
GTE0106,G-Technology G-RAID Thunderbolt Hard Drive 20TB RAID 3 and USB-C,20TB RAID disk with 2 bays and removable disks USB connection Thunderbolt-C 3 and 3.1 for Mac and PC,1358.99,0,11935397,GTE,G-Technology,network devices
GTE0107,G-Technology G-RAID Thunderbolt Hard Drive 24TB RAID 3 and USB-C,24TB RAID disk with 2 bays and removable disks USB connection Thunderbolt-C 3 and 3.1 for Mac and PC,1633.99,0,11935397,GTE,G-Technology,network devices
GTE0072-A,Open - G-Technology 8TB G-RAID Thunderbolt 2 USB 3.0 Extraóble Plata,Refurbished disk RAID 8TB with 2 bays and removable disks Thunderbolt connection 2 and USB 3.0 for Mac and PC,683.99,0,1298,GTE,G-Technology,others
GTE0034,G-Technology G-Drive mobile HDD FW / USB 2.0 500GB,500GB external hard drive with aluminum housing connection speeds of 5400rpm USB 2.0 FireWire 800 for Mac and PC,59.99,0,11935397,GTE,G-Technology,network devices
GTE0059-A,Open - G-Technology G-DRIVE Hard Disk Thunderbolt 8TB 7200rpm USB 3.0,Hard Disk with Thunderbolt and USB 3.0 connection for Mac and PC Refurbished,527.99,0,11935397,GTE,G-Technology,network devices
GTE0114,G-Technology G-DRIVE mobile SSD R-Series 500GB USB-C,SSD USB 3.1 interface Resistive Gen 2 (10Gb / s) for Mac and PC Professional Disc,215.99,1,12215397,GTE,G-Technology,storage
GTE0115,G-Technology G-DRIVE mobile SSD R-Series 1TB USB-C,SSD USB 3.1 interface Resistive Gen 2 (10Gb / s) for Mac and PC Professional Disc,402.99,0,12215397,GTE,G-Technology,storage
GTE0117,G-Technology G-Drive ev RaW 4TB Hard Drive USB 3.0,External Hard Drive USB 3.0 4TB with Mac and PC cover for strokes,205.99,0,11935397,GTE,G-Technology,network devices
GTE0124,G-Technology G-DRIVE HDD 12TB 7200rpm Thunderbolt 3 and USB-C,12TB Hard disk with 2 USB 3 and Thunderbolt connections-C for Mac and PC,787.99,0,11935397,GTE,G-Technology,network devices
GTE0111,G-Technology 1TB G-DRIVE mobile USB 3.0 v3,External hard drive with aluminum housing 5400rpm speed USB 3.0 connection for Mac and PC,75.99,1,11935397,GTE,G-Technology,network devices
GTE0112,G-Technology 2TB G-DRIVE mobile USB 3.0 v3,External hard drive with aluminum housing 5400rpm speed USB 3.0 connection for Mac and PC,106.99,1,11935397,GTE,G-Technology,network devices
GTE0113,G-Technology 4TB G-DRIVE mobile USB 3.0 v3,External hard drive with aluminum housing 5400rpm speed USB 3.0 connection for Mac and PC,163.99,1,11935397,GTE,G-Technology,network devices
GTE0093-A,Open - G-Technology G-DRIVE HDD 7200rpm 4TB Thunderbolt 3 and USB-C,Hard disk refitted with 2 USB 3 and Thunderbolt connections-C for Mac and PC,423.99,0,,GTE,G-Technology,others
GTE0096-A,Open - G-Technology G-DRIVE HDD 10TB 7200rpm Thunderbolt 3 and USB-C,Refurbished Hard Drive 10TB with 2 USB 3 and Thunderbolt connections-C for Mac and PC,683.99,0,11935397,GTE,G-Technology,network devices
GTE0095-A,Open - G-Technology G-DRIVE HDD 7200rpm 8TB Thunderbolt 3 and USB-C,Hard Disk Thunderbolt 8TB with 2 connections 3 and USB-C for Mac and PC,579.99,0,11935397,GTE,G-Technology,network devices
GTE0127,G-Technology G-SPEED XL 32TB RAID Thunderbolt Shuttle 3,External Storage 32TB and Thunderbolt 3 Connection for Mac and PC,4084.99,0,11935397,GTE,G-Technology,network devices
GTE0128,G-Technology G-SPEED XL 48TB RAID Thunderbolt Shuttle 3,External Storage 48TB and Thunderbolt 3 Connection for Mac and PC,5106.99,0,11935397,GTE,G-Technology,network devices
GTE0129,G-Technology G-SPEED XL 64TB RAID Thunderbolt Shuttle 3,64TB external storage and Thunderbolt connection 3 for Mac and PC,6638.99,0,11935397,GTE,G-Technology,network devices
GTE0130,G-Technology G-SPEED XL 80TB RAID Thunderbolt Shuttle 3,80TB external storage and Thunderbolt connection 3 for Mac and PC,8169.99,0,11935397,GTE,G-Technology,network devices
GTE0131,G-Technology G-SPEED XL 96TB RAID Thunderbolt Shuttle 3,External Storage 96TB and Thunderbolt 3 Connection for Mac and PC,10212.99,0,11935397,GTE,G-Technology,network devices
